GO.ID,Term,Annotated,Significant,Expected,classic
GO:0042420,dopamine catabolic process,14,0,0.04,1.00000
GO:0042421,norepinephrine biosynthetic process,15,0,0.04,1.00000
GO:0042423,catecholamine biosynthetic process,26,0,0.07,1.00000
GO:0042424,catecholamine catabolic process,14,0,0.04,1.00000
GO:0042426,choline catabolic process,1,0,0,1.00000
GO:0042427,serotonin biosynthetic process,11,0,0.03,1.00000
GO:0042428,serotonin metabolic process,15,0,0.04,1.00000
GO:0042431,indole metabolic process,2,0,0.01,1.00000
GO:0042435,indole-containing compound biosynthetic ...,11,0,0.03,1.00000
GO:0042438,melanin biosynthetic process,32,0,0.09,1.00000
GO:0042439,ethanolamine-containing compound metabol...,15,0,0.04,1.00000
GO:0042440,pigment metabolic process,159,0,0.44,1.00000
GO:0042441,eye pigment metabolic process,14,0,0.04,1.00000
GO:0042445,hormone metabolic process,247,0,0.68,1.00000
GO:0042446,hormone biosynthetic process,59,0,0.16,1.00000
GO:0042447,hormone catabolic process,15,0,0.04,1.00000
GO:0042448,progesterone metabolic process,14,0,0.04,1.00000
GO:0042450,arginine biosynthetic process via ornith...,2,0,0.01,1.00000
GO:0042451,purine nucleoside biosynthetic process,29,0,0.08,1.00000
GO:0042454,ribonucleoside catabolic process,26,0,0.07,1.00000
GO:0042455,ribonucleoside biosynthetic process,38,0,0.1,1.00000
GO:0042461,photoreceptor cell development,319,0,0.88,1.00000
GO:0042462,eye photoreceptor cell development,277,0,0.76,1.00000
GO:0042465,kinesis,1,0,0,1.00000
GO:0042466,chemokinesis,1,0,0,1.00000
GO:0042473,outer ear morphogenesis,15,0,0.04,1.00000
GO:0042474,middle ear morphogenesis,18,0,0.05,1.00000
GO:0042475,odontogenesis of dentin-containing tooth,110,0,0.3,1.00000
GO:0042476,odontogenesis,147,0,0.41,1.00000
GO:0042478,regulation of eye photoreceptor cell dev...,137,0,0.38,1.00000
GO:0042479,positive regulation of eye photoreceptor...,3,0,0.01,1.00000
GO:0042480,negative regulation of eye photoreceptor...,130,0,0.36,1.00000
GO:0042481,regulation of odontogenesis,16,0,0.04,1.00000
GO:0042482,positive regulation of odontogenesis,2,0,0.01,1.00000
GO:0042483,negative regulation of odontogenesis,1,0,0,1.00000
GO:0042487,regulation of odontogenesis of dentin-co...,14,0,0.04,1.00000
GO:0042488,positive regulation of odontogenesis of ...,2,0,0.01,1.00000
GO:0042491,inner ear auditory receptor cell differe...,61,0,0.17,1.00000
GO:0042492,gamma-delta T cell differentiation,5,0,0.01,1.00000
GO:0042494,detection of bacterial lipoprotein,11,0,0.03,1.00000
GO:0042495,detection of triacyl bacterial lipopepti...,4,0,0.01,1.00000
GO:0042496,detection of diacyl bacterial lipopeptid...,9,0,0.02,1.00000
GO:0042501,serine phosphorylation of STAT protein,19,0,0.05,1.00000
GO:0042509,regulation of tyrosine phosphorylation o...,30,0,0.08,1.00000
GO:0042531,positive regulation of tyrosine phosphor...,21,0,0.06,1.00000
GO:0042532,negative regulation of tyrosine phosphor...,9,0,0.02,1.00000
GO:0042541,hemoglobin biosynthetic process,1,0,0,1.00000
GO:0042546,cell wall biogenesis,13,0,0.04,1.00000
GO:0042554,superoxide anion generation,31,0,0.09,1.00000
GO:0042558,pteridine-containing compound metabolic ...,45,0,0.12,1.00000
GO:0042559,pteridine-containing compound biosynthet...,14,0,0.04,1.00000
GO:0042560,pteridine-containing compound catabolic ...,13,0,0.04,1.00000
GO:0042572,retinol metabolic process,31,0,0.09,1.00000
GO:0042573,retinoic acid metabolic process,15,0,0.04,1.00000
GO:0042574,retinal metabolic process,18,0,0.05,1.00000
GO:0042590,antigen processing and presentation of e...,12,0,0.03,1.00000
GO:0042594,response to starvation,244,0,0.67,1.00000
GO:0042595,behavioral response to starvation,1,0,0,1.00000
GO:0042596,fear response,78,0,0.22,1.00000
GO:0042631,cellular response to water deprivation,4,0,0.01,1.00000
GO:0042632,cholesterol homeostasis,57,0,0.16,1.00000
GO:0042633,hair cycle,165,0,0.46,1.00000
GO:0042634,regulation of hair cycle,38,0,0.1,1.00000
GO:0042636,negative regulation of hair cycle,5,0,0.01,1.00000
GO:0042659,regulation of cell fate specification,147,0,0.41,1.00000
GO:0042660,positive regulation of cell fate specifi...,7,0,0.02,1.00000
GO:0042661,regulation of mesodermal cell fate speci...,7,0,0.02,1.00000
GO:0042663,regulation of endodermal cell fate speci...,7,0,0.02,1.00000
GO:0042665,regulation of ectodermal cell fate speci...,1,0,0,1.00000
GO:0042666,negative regulation of ectodermal cell f...,1,0,0,1.00000
GO:0042670,retinal cone cell differentiation,20,0,0.06,1.00000
GO:0042672,retinal cone cell fate specification,3,0,0.01,1.00000
GO:0042673,regulation of retinal cone cell fate spe...,3,0,0.01,1.00000
GO:0042675,compound eye cone cell differentiation,137,0,0.38,1.00000
GO:0042676,compound eye cone cell fate commitment,135,0,0.37,1.00000
GO:0042679,compound eye cone cell fate specificatio...,2,0,0.01,1.00000
GO:0042682,regulation of compound eye cone cell fat...,2,0,0.01,1.00000
GO:0042684,cardioblast cell fate commitment,140,0,0.39,1.00000
GO:0042685,cardioblast cell fate specification,130,0,0.36,1.00000
GO:0042686,regulation of cardioblast cell fate spec...,130,0,0.36,1.00000
GO:0042688,crystal cell differentiation,130,0,0.36,1.00000
GO:0042689,regulation of crystal cell differentiati...,130,0,0.36,1.00000
GO:0042690,negative regulation of crystal cell diff...,1,0,0,1.00000
GO:0042691,positive regulation of crystal cell diff...,129,0,0.36,1.00000
GO:0042693,muscle cell fate commitment,169,0,0.47,1.00000
GO:0042694,muscle cell fate specification,15,0,0.04,1.00000
GO:0042695,thelarche,2,0,0.01,1.00000
GO:0042699,follicle-stimulating hormone signaling p...,2,0,0.01,1.00000
GO:0042701,progesterone secretion,3,0,0.01,1.00000
GO:0042706,eye photoreceptor cell fate commitment,189,0,0.52,1.00000
GO:0042710,biofilm formation,2,0,0.01,1.00000
GO:0042711,maternal behavior,16,0,0.04,1.00000
GO:0042713,sperm ejaculation,2,0,0.01,1.00000
GO:0042723,thiamine-containing compound metabolic p...,18,0,0.05,1.00000
GO:0042724,thiamine-containing compound biosyntheti...,5,0,0.01,1.00000
GO:0042726,flavin-containing compound metabolic pro...,2,0,0.01,1.00000
GO:0042727,flavin-containing compound biosynthetic ...,2,0,0.01,1.00000
GO:0042730,fibrinolysis,25,0,0.07,1.00000
GO:0042732,D-xylose metabolic process,4,0,0.01,1.00000
GO:0042733,embryonic digit morphogenesis,92,0,0.25,1.00000
GO:0042743,hydrogen peroxide metabolic process,80,0,0.22,1.00000
GO:0042744,hydrogen peroxide catabolic process,49,0,0.14,1.00000
GO:0042745,circadian sleep/wake cycle,81,0,0.22,1.00000
GO:0042746,circadian sleep/wake cycle, wakefulness,22,0,0.06,1.00000
GO:0042747,circadian sleep/wake cycle, REM sleep,3,0,0.01,1.00000
GO:0042748,circadian sleep/wake cycle, non-REM slee...,2,0,0.01,1.00000
GO:0042749,regulation of circadian sleep/wake cycle,73,0,0.2,1.00000
GO:0042750,hibernation,3,0,0.01,1.00000
GO:0042752,regulation of circadian rhythm,208,0,0.57,1.00000
GO:0042753,positive regulation of circadian rhythm,24,0,0.07,1.00000
GO:0042754,negative regulation of circadian rhythm,24,0,0.07,1.00000
GO:0042755,eating behavior,62,0,0.17,1.00000
GO:0042756,drinking behavior,1,0,0,1.00000
GO:0042758,long-chain fatty acid catabolic process,1,0,0,1.00000
GO:0042759,long-chain fatty acid biosynthetic proce...,12,0,0.03,1.00000
GO:0042760,very long-chain fatty acid catabolic pro...,8,0,0.02,1.00000
GO:0042761,very long-chain fatty acid biosynthetic ...,27,0,0.07,1.00000
GO:0042762,regulation of sulfur metabolic process,4,0,0.01,1.00000
GO:0042770,signal transduction in response to DNA d...,238,0,0.66,1.00000
GO:0042771,intrinsic apoptotic signaling pathway in...,44,0,0.12,1.00000
GO:0042772,DNA damage response, signal transduction...,17,0,0.05,1.00000
GO:0042773,ATP synthesis coupled electron transport,26,0,0.07,1.00000
GO:0042775,mitochondrial ATP synthesis coupled elec...,25,0,0.07,1.00000
GO:0042776,proton motive force-driven mitochondrial...,5,0,0.01,1.00000
GO:0042779,tRNA 3'-trailer cleavage,1,0,0,1.00000
GO:0042780,tRNA 3'-end processing,6,0,0.02,1.00000
GO:0042789,mRNA transcription by RNA polymerase II,10,0,0.03,1.00000
GO:0042790,nucleolar large rRNA transcription by RN...,15,0,0.04,1.00000
GO:0042791,5S class rRNA transcription by RNA polym...,4,0,0.01,1.00000
GO:0042795,snRNA transcription by RNA polymerase II,29,0,0.08,1.00000
GO:0042796,snRNA transcription by RNA polymerase II...,3,0,0.01,1.00000
GO:0042797,tRNA transcription by RNA polymerase III,2,0,0.01,1.00000
GO:0042815,bipolar cell growth,1,0,0,1.00000
GO:0042816,vitamin B6 metabolic process,19,0,0.05,1.00000
GO:0042819,vitamin B6 biosynthetic process,19,0,0.05,1.00000
GO:0042822,pyridoxal phosphate metabolic process,17,0,0.05,1.00000
GO:0042823,pyridoxal phosphate biosynthetic process,17,0,0.05,1.00000
GO:0042832,defense response to protozoan,24,0,0.07,1.00000
GO:0042851,L-alanine metabolic process,6,0,0.02,1.00000
GO:0042853,L-alanine catabolic process,6,0,0.02,1.00000
GO:0042866,pyruvate biosynthetic process,24,0,0.07,1.00000
GO:0042883,cysteine transport,10,0,0.03,1.00000
GO:0042892,chloramphenicol transmembrane transport,2,0,0.01,1.00000
GO:0042904,9-cis-retinoic acid biosynthetic process,4,0,0.01,1.00000
GO:0042905,9-cis-retinoic acid metabolic process,4,0,0.01,1.00000
GO:0042908,xenobiotic transport,36,0,0.1,1.00000
GO:0042918,alkanesulfonate transport,2,0,0.01,1.00000
GO:0042938,dipeptide transport,4,0,0.01,1.00000
GO:0042939,tripeptide transport,12,0,0.03,1.00000
GO:0042940,D-amino acid transport,10,0,0.03,1.00000
GO:0042952,beta-ketoadipate pathway,3,0,0.01,1.00000
GO:0042953,lipoprotein transport,38,0,0.1,1.00000
GO:0042976,activation of Janus kinase activity,3,0,0.01,1.00000
GO:0042982,amyloid precursor protein metabolic proc...,105,0,0.29,1.00000
GO:0042983,amyloid precursor protein biosynthetic p...,9,0,0.02,1.00000
GO:0042984,regulation of amyloid precursor protein ...,9,0,0.02,1.00000
GO:0042985,negative regulation of amyloid precursor...,5,0,0.01,1.00000
GO:0042986,positive regulation of amyloid precursor...,4,0,0.01,1.00000
GO:0042987,amyloid precursor protein catabolic proc...,97,0,0.27,1.00000
GO:0042989,sequestering of actin monomers,15,0,0.04,1.00000
GO:0042994,cytoplasmic sequestering of transcriptio...,31,0,0.09,1.00000
GO:0042996,regulation of Golgi to plasma membrane p...,16,0,0.04,1.00000
GO:0042997,negative regulation of Golgi to plasma m...,13,0,0.04,1.00000
GO:0042998,positive regulation of Golgi to plasma m...,7,0,0.02,1.00000
GO:0042999,regulation of Golgi to plasma membrane C...,1,0,0,1.00000
GO:0043000,Golgi to plasma membrane CFTR protein tr...,1,0,0,1.00000
GO:0043001,Golgi to plasma membrane protein transpo...,98,0,0.27,1.00000
GO:0043002,negative regulation of Golgi to plasma m...,1,0,0,1.00000
GO:0043004,cytoplasmic sequestering of CFTR protein,1,0,0,1.00000
GO:0043010,camera-type eye development,512,0,1.41,1.00000
GO:0043011,myeloid dendritic cell differentiation,6,0,0.02,1.00000
GO:0043012,regulation of fusion of sperm to egg pla...,13,0,0.04,1.00000
GO:0043030,regulation of macrophage activation,19,0,0.05,1.00000
GO:0043032,positive regulation of macrophage activa...,9,0,0.02,1.00000
GO:0043038,amino acid activation,77,0,0.21,1.00000
GO:0043039,tRNA aminoacylation,76,0,0.21,1.00000
GO:0043041,amino acid activation for nonribosomal p...,1,0,0,1.00000
GO:0043045,DNA methylation involved in embryo devel...,12,0,0.03,1.00000
GO:0043046,DNA methylation involved in gamete gener...,54,0,0.15,1.00000
GO:0043048,dolichyl monophosphate biosynthetic proc...,1,0,0,1.00000
GO:0043049,otic placode formation,2,0,0.01,1.00000
GO:0043050,pharyngeal pumping,31,0,0.09,1.00000
GO:0043051,regulation of pharyngeal pumping,14,0,0.04,1.00000
GO:0043052,thermotaxis,3,0,0.01,1.00000
GO:0043053,dauer entry,5,0,0.01,1.00000
GO:0043056,forward locomotion,9,0,0.02,1.00000
GO:0043057,backward locomotion,24,0,0.07,1.00000
GO:0043058,regulation of backward locomotion,24,0,0.07,1.00000
GO:0043060,meiotic metaphase I plate congression,2,0,0.01,1.00000
GO:0043063,intercellular bridge organization,49,0,0.14,1.00000
GO:0043084,penile erection,2,0,0.01,1.00000
GO:0043087,regulation of GTPase activity,591,0,1.63,1.00000
GO:0043090,amino acid import,19,0,0.05,1.00000
GO:0043094,cellular metabolic compound salvage,67,0,0.18,1.00000
GO:0043096,purine nucleobase salvage,7,0,0.02,1.00000
GO:0043097,pyrimidine nucleoside salvage,20,0,0.06,1.00000
GO:0043101,purine-containing compound salvage,29,0,0.08,1.00000
GO:0043102,amino acid salvage,9,0,0.02,1.00000
GO:0043103,hypoxanthine salvage,6,0,0.02,1.00000
GO:0043111,replication fork arrest,4,0,0.01,1.00000
GO:0043112,receptor metabolic process,56,0,0.15,1.00000
GO:0043113,receptor clustering,139,0,0.38,1.00000
GO:0043116,negative regulation of vascular permeabi...,26,0,0.07,1.00000
GO:0043124,negative regulation of I-kappaB kinase/N...,70,0,0.19,1.00000
GO:0043129,surfactant homeostasis,1,0,0,1.00000
GO:0043133,hindgut contraction,6,0,0.02,1.00000
GO:0043134,regulation of hindgut contraction,6,0,0.02,1.00000
GO:0043144,sno(s)RNA processing,10,0,0.03,1.00000
GO:0043149,stress fiber assembly,210,0,0.58,1.00000
GO:0043152,induction of bacterial agglutination,41,0,0.11,1.00000
GO:0043153,entrainment of circadian clock by photop...,34,0,0.09,1.00000
GO:0043162,ubiquitin-dependent protein catabolic pr...,40,0,0.11,1.00000
GO:0043171,peptide catabolic process,69,0,0.19,1.00000
GO:0043173,nucleotide salvage,31,0,0.09,1.00000
GO:0043174,nucleoside salvage,27,0,0.07,1.00000
GO:0043200,response to amino acid,145,0,0.4,1.00000
GO:0043201,response to leucine,17,0,0.05,1.00000
GO:0043217,myelin maintenance,41,0,0.11,1.00000
GO:0043242,negative regulation of protein-containin...,157,0,0.43,1.00000
GO:0043247,telomere maintenance in response to DNA ...,16,0,0.04,1.00000
GO:0043248,proteasome assembly,19,0,0.05,1.00000
GO:0043249,erythrocyte maturation,32,0,0.09,1.00000
GO:0043266,regulation of potassium ion transport,262,0,0.72,1.00000
GO:0043267,negative regulation of potassium ion tra...,57,0,0.16,1.00000
GO:0043268,positive regulation of potassium ion tra...,137,0,0.38,1.00000
GO:0043271,negative regulation of ion transport,142,0,0.39,1.00000
GO:0043276,anoikis,72,0,0.2,1.00000
GO:0043278,response to morphine,25,0,0.07,1.00000
GO:0043279,response to alkaloid,141,0,0.39,1.00000
GO:0043280,positive regulation of cysteine-type end...,130,0,0.36,1.00000
GO:0043282,pharyngeal muscle development,3,0,0.01,1.00000
GO:0043297,apical junction assembly,137,0,0.38,1.00000
GO:0043299,leukocyte degranulation,346,0,0.95,1.00000
GO:0043300,regulation of leukocyte degranulation,45,0,0.12,1.00000
GO:0043301,negative regulation of leukocyte degranu...,2,0,0.01,1.00000
GO:0043302,positive regulation of leukocyte degranu...,19,0,0.05,1.00000
GO:0043303,mast cell degranulation,40,0,0.11,1.00000
GO:0043304,regulation of mast cell degranulation,34,0,0.09,1.00000
GO:0043306,positive regulation of mast cell degranu...,10,0,0.03,1.00000
GO:0043307,eosinophil activation,4,0,0.01,1.00000
GO:0043308,eosinophil degranulation,4,0,0.01,1.00000
GO:0043312,neutrophil degranulation,296,0,0.82,1.00000
GO:0043313,regulation of neutrophil degranulation,6,0,0.02,1.00000
GO:0043314,negative regulation of neutrophil degran...,2,0,0.01,1.00000
GO:0043316,cytotoxic T cell degranulation,9,0,0.02,1.00000
GO:0043320,natural killer cell degranulation,25,0,0.07,1.00000
GO:0043321,regulation of natural killer cell degran...,9,0,0.02,1.00000
GO:0043323,positive regulation of natural killer ce...,9,0,0.02,1.00000
GO:0043324,pigment metabolic process involved in de...,14,0,0.04,1.00000
GO:0043327,chemotaxis to cAMP,8,0,0.02,1.00000
GO:0043328,protein transport to vacuole involved in...,4,0,0.01,1.00000
GO:0043330,response to exogenous dsRNA,85,0,0.23,1.00000
GO:0043353,enucleate erythrocyte differentiation,3,0,0.01,1.00000
GO:0043367,CD4-positive, alpha-beta T cell differen...,43,0,0.12,1.00000
GO:0043368,positive T cell selection,12,0,0.03,1.00000
GO:0043369,CD4-positive or CD8-positive, alpha-beta...,10,0,0.03,1.00000
GO:0043370,regulation of CD4-positive, alpha-beta T...,7,0,0.02,1.00000
GO:0043371,negative regulation of CD4-positive, alp...,4,0,0.01,1.00000
GO:0043372,positive regulation of CD4-positive, alp...,5,0,0.01,1.00000
GO:0043379,memory T cell differentiation,10,0,0.03,1.00000
GO:0043388,positive regulation of DNA binding,47,0,0.13,1.00000
GO:0043392,negative regulation of DNA binding,47,0,0.13,1.00000
GO:0043396,corticotropin-releasing hormone secretio...,1,0,0,1.00000
GO:0043397,regulation of corticotropin-releasing ho...,1,0,0,1.00000
GO:0043400,cortisol secretion,7,0,0.02,1.00000
GO:0043402,glucocorticoid mediated signaling pathwa...,1,0,0,1.00000
GO:0043403,skeletal muscle tissue regeneration,41,0,0.11,1.00000
GO:0043405,regulation of MAP kinase activity,179,0,0.49,1.00000
GO:0043406,positive regulation of MAP kinase activi...,92,0,0.25,1.00000
GO:0043407,negative regulation of MAP kinase activi...,81,0,0.22,1.00000
GO:0043413,macromolecule glycosylation,562,0,1.55,1.00000
GO:0043414,macromolecule methylation,365,0,1.01,1.00000
GO:0043415,positive regulation of skeletal muscle t...,2,0,0.01,1.00000
GO:0043416,regulation of skeletal muscle tissue reg...,2,0,0.01,1.00000
GO:0043418,homocysteine catabolic process,6,0,0.02,1.00000
GO:0043420,anthranilate metabolic process,2,0,0.01,1.00000
GO:0043433,negative regulation of DNA-binding trans...,196,0,0.54,1.00000
GO:0043435,response to corticotropin-releasing horm...,2,0,0.01,1.00000
GO:0043455,regulation of secondary metabolic proces...,21,0,0.06,1.00000
GO:0043456,regulation of pentose-phosphate shunt,1,0,0,1.00000
GO:0043457,regulation of cellular respiration,9,0,0.02,1.00000
GO:0043461,proton-transporting ATP synthase complex...,6,0,0.02,1.00000
GO:0043462,regulation of ATP-dependent activity,41,0,0.11,1.00000
GO:0043465,regulation of fermentation,1,0,0,1.00000
GO:0043471,regulation of cellular carbohydrate cata...,17,0,0.05,1.00000
GO:0043473,pigmentation,256,0,0.71,1.00000
GO:0043474,pigment metabolic process involved in pi...,14,0,0.04,1.00000
GO:0043476,pigment accumulation,61,0,0.17,1.00000
GO:0043482,cellular pigment accumulation,61,0,0.17,1.00000
GO:0043484,regulation of RNA splicing,206,0,0.57,1.00000
GO:0043485,endosome to pigment granule transport,50,0,0.14,1.00000
GO:0043486,histone exchange,39,0,0.11,1.00000
GO:0043487,regulation of RNA stability,164,0,0.45,1.00000
GO:0043488,regulation of mRNA stability,156,0,0.43,1.00000
GO:0043489,RNA stabilization,19,0,0.05,1.00000
GO:0043490,malate-aspartate shuttle,3,0,0.01,1.00000
GO:0043491,protein kinase B signaling,214,0,0.59,1.00000
GO:0043496,regulation of protein homodimerization a...,101,0,0.28,1.00000
GO:0043497,regulation of protein heterodimerization...,24,0,0.07,1.00000
