gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105338786,51.83584935,0.904249483,0.299171326,0.000141033,0.005362131,characterized,serine/threonine-protein kinase RIO1-like,genome,1,1,triploid_heat
LOC105331448,2386.514337,0.905426642,0.169542947,6.63E-09,1.47E-06,characterized,serine/arginine repetitive matrix protein 1 isoform X1,genome,1,1,triploid_heat
LOC105338896,119.1467503,0.905720649,0.327473945,0.000301917,0.009055048,characterized,stromelysin-3,genome,1,1,triploid_heat
LOC105336296,35.23105496,0.910581946,0.398801986,0.001035961,0.021864636,characterized,cis-aconitate decarboxylase,genome,1,1,triploid_heat
LOC105333877,51.31866123,0.912828345,0.261482551,2.99E-05,0.001716508,characterized,elongation of very long chain fatty acids protein 6,genome,1,1,triploid_heat
LOC105331435,23.32858235,0.913507102,0.335262386,0.000327657,0.009577854,characterized,homeobox protein 6 isoform X1,genome,1,1,triploid_heat
LOC105322947,10.11344282,0.916199192,0.326770096,0.000272594,0.008478907,characterized,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 isoform X1,genome,1,1,triploid_heat
LOC105344091,15.49943297,0.917833019,0.361300258,0.000568573,0.014466801,characterized,prostaglandin E2 receptor EP4 subtype,genome,1,1,triploid_heat
LOC105348716,62.30767496,0.920302418,0.177754847,1.54E-08,2.94E-06,characterized,protein BCCIP homolog,genome,1,1,triploid_heat
LOC105333883,244.3000893,0.925064172,0.152543659,9.61E-11,3.69E-08,characterized,inactive selenide water dikinase-like protein,genome,1,1,triploid_heat
LOC105342698,199.0648051,0.926346296,0.199674745,2.36E-07,3.04E-05,characterized,probable splicing factor arginine/serine-rich 5,genome,1,1,triploid_heat
LOC117684944,48.8795671,0.939619713,0.314256413,0.000149914,0.005601215,characterized,tripartite motif-containing protein 3-like,genome,1,1,triploid_heat
LOC117686547,2337.428917,0.943619925,0.190164872,4.51E-08,7.29E-06,characterized,LOW QUALITY PROTEIN: heat shock 70 kDa protein cognate 4-like,genome,1,1,triploid_heat
LOC105330020,471.8218231,0.947329097,0.241674178,5.39E-06,0.000434328,characterized,macrophage-expressed gene 1 protein,genome,1,1,triploid_heat
LOC117691814,13.56119468,0.948406855,0.531582467,0.002662961,0.04138022,characterized,contactin-5-like isoform X1,genome,1,1,triploid_heat
LOC105322218,27.78845497,0.949333098,0.387721864,0.000681768,0.016226085,characterized,galactokinase,genome,1,1,triploid_heat
LOC105329061,87.53010917,0.949359535,0.221642856,1.17E-06,0.000117526,characterized,endoplasmic reticulum resident protein 29,genome,1,1,triploid_heat
LOC117688585,17.77813189,0.950910599,0.445394187,0.001377887,0.026778807,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,1,triploid_heat
LOC105341627,445.0776735,0.960070463,0.227339016,1.53E-06,0.000147851,characterized,mutS protein homolog 5 isoform X1,genome,1,1,triploid_heat
LOC105327666,26.66819403,0.964019986,0.285096936,4.04E-05,0.002111503,characterized,GDP-fucose protein O-fucosyltransferase 1,genome,1,1,triploid_heat
LOC105317192,20.01884754,0.981287985,0.350491566,0.0002646,0.008300243,characterized,putative methyltransferase C9orf114 homolog,genome,1,1,triploid_heat
LOC105325843,197.8932947,0.993637606,0.145235152,5.25E-13,3.34E-10,characterized,peptidyl-prolyl cis-trans isomerase B,genome,1,1,triploid_heat
LOC105337759,1935.315528,1.005169044,0.153922082,4.49E-12,2.32E-09,characterized,apoptotic chromatin condensation inducer in the nucleus-like,genome,1,1,triploid_heat
LOC105347917,51.00705214,1.012865946,0.262592087,6.92E-06,0.000527535,characterized,LOW QUALITY PROTEIN: macrophage-expressed gene 1 protein,genome,1,1,triploid_heat
LOC105348496,31.02324812,1.017287759,0.461709694,0.001116509,0.023084149,characterized,UDP-sugar transporter UST74c,genome,1,1,triploid_heat
LOC105339435,92.8372661,1.020372131,0.171761686,1.97E-10,6.60E-08,characterized,dnaJ homolog subfamily B member 11-like,genome,1,1,triploid_heat
LOC105340496,48.07247154,1.024959091,0.265116722,6.37E-06,0.000504251,characterized,stromal cell-derived factor 2,genome,1,1,triploid_heat
LOC105322249,23.17049852,1.030333741,0.324933924,8.04E-05,0.003545149,characterized,protocadherin Fat 4 isoform X1,genome,1,1,triploid_heat
LOC105337012,65.44479794,1.033205101,0.28962265,2.00E-05,0.001253816,characterized,fos-related antigen 2,genome,1,1,triploid_heat
LOC109617152,46.9902829,1.037133657,0.325068196,7.44E-05,0.003347172,characterized,cysteine and histidine-rich domain-containing protein 1-like,genome,1,1,triploid_heat
LOC105334130,13.50765106,1.037289315,0.378459068,0.000304418,0.009115229,characterized,MFS-type transporter SLC18B1-like isoform X1,genome,1,1,triploid_heat
LOC105332031,32.72268037,1.04005697,0.323652405,6.90E-05,0.003200347,characterized,ran guanine nucleotide release factor isoform X2,genome,1,1,triploid_heat
LOC105320409,28.82770283,1.051009375,0.380974709,0.000262247,0.008272146,characterized,histone H2B,genome,1,1,triploid_heat
LOC105333962,16.50861413,1.055716383,0.311254305,3.70E-05,0.001998143,characterized,DNA-directed RNA polymerase I subunit RPA43-like,genome,1,1,triploid_heat
LOC105339313,259.0172558,1.055996343,0.207125703,2.13E-08,3.86E-06,characterized,LOW QUALITY PROTEIN: telomerase protein component 1,genome,1,1,triploid_heat
LOC105341087,30.06361374,1.057268228,0.595809293,0.002425813,0.039077836,characterized,manganese-dependent ADP-ribose/CDP-alcohol diphosphatase isoform X1,genome,1,1,triploid_heat
LOC105348083,2571.95707,1.064187601,0.17822502,1.49E-10,5.38E-08,characterized,LOW QUALITY PROTEIN: MAP kinase-interacting serine/threonine-protein kinase 1,genome,1,1,triploid_heat
LOC105328049,171.8578484,1.068560531,0.248749106,1.03E-06,0.000107053,characterized,E3 ubiquitin-protein ligase XIAP,genome,1,1,triploid_heat
LOC105347889,9.465350645,1.069108589,0.482140097,0.001083025,0.022495937,characterized,hillarin,genome,1,1,triploid_heat
LOC105344067,76.94543741,1.074281851,0.272348905,4.61E-06,0.000383427,characterized,calmodulin-A,genome,1,1,triploid_heat
LOC105330267,24.52866589,1.09885726,0.326377534,3.90E-05,0.002060067,characterized,tRNA (guanine(37)-N1)-methyltransferase-like,genome,1,1,triploid_heat
LOC105344901,13.84969159,1.102037989,0.504433511,0.001121872,0.023120592,characterized,toll-like receptor 13,genome,1,1,triploid_heat
LOC105329294,83.20002164,1.102876375,0.244950529,3.97E-07,4.75E-05,characterized,epithelial-stromal interaction protein 1,genome,1,1,triploid_heat
LOC105328178,61.48643711,1.111239336,0.29012518,6.91E-06,0.000527535,characterized,titin,genome,1,1,triploid_heat
LOC105339692,53.18890961,1.111538707,0.468696693,0.000723375,0.016825547,characterized,cysteine dioxygenase type 1 isoform X1,genome,1,1,triploid_heat
LOC105318229,40.95816248,1.112070698,0.175127644,1.48E-11,6.84E-09,characterized,dehydrodolichyl diphosphate synthase complex subunit nus1-like,genome,1,1,triploid_heat
LOC105322994,218.6028183,1.1138294,0.59634126,0.002014716,0.034669336,characterized,early growth response protein 1-B,genome,1,1,triploid_heat
LOC117684931,18.75117505,1.116040083,0.572863294,0.001747849,0.031483479,characterized,tripartite motif-containing protein 45-like,genome,1,1,triploid_heat
LOC117692728,47.05503432,1.128688503,0.406477057,0.000244224,0.007889157,characterized,carbohydrate sulfotransferase 4-like isoform X2,genome,1,1,triploid_heat
LOC105346193,21.21843191,1.153191497,0.25903343,5.02E-07,5.83E-05,characterized,transcription factor E4F1,genome,1,1,triploid_heat
LOC105318002,22.21398765,1.17211558,0.341969034,3.20E-05,0.001817715,characterized,out at first protein,genome,1,1,triploid_heat
LOC105329409,98.66380811,1.183321041,0.379657913,8.83E-05,0.003814789,characterized,core-binding factor subunit beta isoform X1,genome,1,1,triploid_heat
LOC105340766,10.73898417,1.200689077,0.433597006,0.000258916,0.008234901,characterized,laccase-25,genome,1,1,triploid_heat
LOC105333315,225.8998502,1.221514525,0.323871685,8.24E-06,0.0006105,characterized,probable ATP-dependent RNA helicase DHX58 isoform X1,genome,1,1,triploid_heat
LOC105337015,207.3696002,1.234326249,0.552715184,0.00093231,0.020136364,characterized,activating transcription factor 3,genome,1,1,triploid_heat
LOC117684590,22.11725062,1.24398039,0.500579278,0.000512805,0.013284672,characterized,tripartite motif-containing protein 3-like isoform X2,genome,1,1,triploid_heat
LOC105329833,20.35286857,1.250859687,0.857419734,0.003439696,0.049109277,characterized,D-beta-hydroxybutyrate dehydrogenase-like,genome,1,1,triploid_heat
LOC105317840,14.81752725,1.253291173,0.547501227,0.000803891,0.01814904,characterized,von Willebrand factor A domain-containing protein 7 isoform X2,genome,1,1,triploid_heat
LOC105341931,9.552869859,1.26614963,0.740819326,0.002424391,0.039077836,characterized,ras-related protein Rab-11A,genome,1,1,triploid_heat
LOC105342400,159.562012,1.277146449,0.136530783,5.12E-22,8.30E-19,characterized,serine/arginine-rich splicing factor 4,genome,1,1,triploid_heat
LOC105321259,22.02580416,1.291126328,0.36282482,1.76E-05,0.001130307,characterized,proline-rich transmembrane protein 1,genome,1,1,triploid_heat
LOC105325532,65.21635625,1.3055375,0.423448566,9.31E-05,0.003975101,characterized,caveolin-1 isoform X3,genome,1,1,triploid_heat
LOC105322320,178.3964747,1.316534546,0.212946142,3.57E-11,1.46E-08,characterized,protein disulfide-isomerase A4 isoform X2,genome,1,1,triploid_heat
LOC105342538,68.01800563,1.320433514,0.246090494,4.63E-09,1.07E-06,characterized,mesencephalic astrocyte-derived neurotrophic factor homolog,genome,1,1,triploid_heat
LOC109617056,19.73881908,1.324144831,0.573941608,0.000749804,0.017308978,characterized,phospholipase A and acyltransferase 1,genome,1,1,triploid_heat
LOC105339484,20.88077166,1.324159347,0.730118854,0.001967808,0.034274057,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,1,triploid_heat
LOC105326684,10.85046347,1.341252521,0.394718706,3.26E-05,0.001833785,characterized,RNA 3'-terminal phosphate cyclase,genome,1,1,triploid_heat
LOC105330898,114.6735234,1.347441853,0.214024815,1.81E-11,8.14E-09,characterized,dnaJ homolog subfamily C member 3,genome,1,1,triploid_heat
LOC105341070,365.3506756,1.369619401,0.153843674,3.40E-20,4.82E-17,characterized,DNA topoisomerase I mitochondrial isoform X1,genome,1,1,triploid_heat
LOC105323598,285.2228148,1.370836682,0.180859528,2.10E-15,2.42E-12,characterized,TNF receptor-associated factor 3 isoform X2,genome,1,1,triploid_heat
LOC105338771,21.97537605,1.371891852,0.348221114,3.82E-06,0.000324418,characterized,origin recognition complex subunit 1-like,genome,1,1,triploid_heat
LOC105345814,891.1560408,1.376257021,0.360679957,6.76E-06,0.000526183,characterized,CCAAT/enhancer-binding protein beta,genome,1,1,triploid_heat
LOC105329132,23.71984794,1.38555619,0.3243638,1.02E-06,0.000106723,characterized,tumor susceptibility gene 101 protein,genome,1,1,triploid_heat
LOC105326444,106.4777384,1.387582222,0.538601743,0.000383202,0.010791099,characterized,C-type lectin domain family 7 member A-like,genome,1,1,triploid_heat
LOC105336099,19.05533968,1.406137218,0.459522023,9.86E-05,0.004134988,characterized,toll-like receptor 4,genome,1,1,triploid_heat
LOC105341977,53.20473591,1.409259639,0.2381532,1.94E-10,6.60E-08,characterized,marginal zone B- and B1-cell-specific protein,genome,1,1,triploid_heat
LOC105325358,314.8522214,1.417137266,0.262322961,3.80E-09,8.98E-07,characterized,ATP-dependent RNA helicase DEAH12 chloroplastic,genome,1,1,triploid_heat
LOC105329610,50.16369372,1.423691207,0.531096191,0.000286536,0.008750257,characterized,FMRFamide receptor,genome,1,1,triploid_heat
LOC105320131,24.96546593,1.430273238,0.438829947,4.96E-05,0.00247262,characterized,prostaglandin E2 receptor EP4 subtype,genome,1,1,triploid_heat
LOC105332284,192.7762014,1.484855402,0.350276669,1.12E-06,0.000114382,characterized,eosinophil peroxidase,genome,1,1,triploid_heat
LOC117688295,15.46458934,1.504103206,0.713010409,0.001091358,0.022643527,characterized,collectin-12-like,genome,1,1,triploid_heat
LOC105321218,41.17632209,1.511684937,0.241979509,2.20E-11,9.66E-09,characterized,F-box/LRR-repeat protein 6-like,genome,1,1,triploid_heat
LOC117680475,169.5221173,1.534613609,0.363720146,1.21E-06,0.000120004,characterized,eosinophil peroxidase-like,genome,1,1,triploid_heat
LOC105320749,75.8697552,1.573274417,0.22835784,3.27E-13,2.23E-10,characterized,2'5'-phosphodiesterase 12 isoform X1,genome,1,1,triploid_heat
LOC105338780,83.60967038,1.603957466,0.212969165,2.86E-15,3.10E-12,characterized,E3 ubiquitin-protein ligase RNF14 isoform X1,genome,1,1,triploid_heat
LOC105338176,14.99163465,1.665405782,1.059885998,0.002486318,0.039878371,characterized,transmembrane protease serine 2,genome,1,1,triploid_heat
LOC117684211,10.65031916,1.695197999,0.627450892,0.000270859,0.008453463,characterized,hemicentin-2-like,genome,1,1,triploid_heat
LOC105326121,96.85963753,1.808207108,0.206947994,1.33E-19,1.76E-16,characterized,cysteine-rich with EGF-like domain protein 2-B isoform X2,genome,1,1,triploid_heat
LOC105325010,237.6366485,1.815959548,0.274086992,1.97E-12,1.10E-09,characterized,hypoxia up-regulated protein 1 isoform X2,genome,1,1,triploid_heat
LOC105337716,40.68180121,1.825789034,0.509708299,1.43E-05,0.000951796,characterized,transcription factor jun-B isoform X1,genome,1,1,triploid_heat
LOC117680291,1884.80222,1.871303134,0.287649401,4.54E-12,2.32E-09,characterized,heat shock protein 83-like,genome,1,1,triploid_heat
LOC117688712,13.96817566,1.939366771,0.800861076,0.000499024,0.013056027,characterized,multiple epidermal growth factor-like domains protein 6,genome,1,1,triploid_heat
LOC105324591,26.50402356,1.945191001,0.907440943,0.00088791,0.019566905,characterized,multiple epidermal growth factor-like domains protein 11 isoform X1,genome,1,1,triploid_heat
LOC105345989,1762.507006,1.96957608,0.296496416,1.79E-12,1.03E-09,characterized,heat shock protein 83-like,genome,1,1,triploid_heat
LOC105340370,1099.524869,1.995468848,0.212802197,3.93E-22,7.24E-19,characterized,78 kDa glucose-regulated protein precursor,genome,1,1,triploid_heat
LOC105341388,100.9942632,2.02691786,0.211507926,5.64E-23,1.30E-19,characterized,protein disulfide-isomerase A6 isoform X1,genome,1,1,triploid_heat
LOC105326635,42.85298784,2.047480702,0.553862348,9.17E-06,0.000660355,characterized,basic salivary proline-rich protein 4,genome,1,1,triploid_heat
LOCNA.14,1950.973252,2.04807271,0.198611101,2.38E-26,6.27E-23,characterized,NA,NA,1,1,triploid_heat
LOC105330649,47.23264,2.165507426,0.459224451,1.11E-07,1.55E-05,characterized,galaxin-like,genome,1,1,triploid_heat
LOC105328062,11.90024372,2.249824203,0.53964069,1.41E-06,0.000136945,characterized,baculoviral IAP repeat-containing protein 2,genome,1,1,triploid_heat
LOC105337016,153.8317763,2.250265318,0.303187067,6.16E-15,6.31E-12,characterized,cyclic AMP-dependent transcription factor ATF-3,genome,1,1,triploid_heat
LOC105319208,246.90023,2.260008366,0.38165105,1.67E-10,5.80E-08,characterized,spliceosome RNA helicase DDX39B,genome,1,1,triploid_heat
LOC117680708,62.53125539,2.346227435,0.199271449,3.18E-33,4.58E-29,characterized,serine/arginine-rich splicing factor 1-like,genome,1,1,triploid_heat
LOC105318237,171.1242372,2.360974832,0.651297114,1.18E-05,0.000819724,characterized,trichohyalin isoform X1,genome,1,1,triploid_heat
LOC105318831,69.17874933,2.553528159,0.489880668,8.91E-09,1.89E-06,characterized,epithelial membrane protein 3,genome,1,1,triploid_heat
LOC105319646,82.13847657,3.323617088,0.629325122,5.94E-09,1.34E-06,characterized,C-type lectin domain family 4 member M isoform X7,genome,1,1,triploid_heat
LOC105327005,88.92894481,4.102534228,0.764517973,3.72E-09,8.91E-07,characterized,transient receptor potential cation channel subfamily M member 2-like,genome,1,1,triploid_heat
LOC105334533,372.9360776,-3.650601891,0.65950901,1.12E-09,3.09E-07,uncharacterized,uncharacterized protein LOC105334533 isoform X2,genome,1,-1,triploid_heat
LOC117689028,56.76135506,-3.471007318,0.820459661,7.39E-07,8.11E-05,uncharacterized,uncharacterized protein LOC117689028 isoform X3,genome,1,-1,triploid_heat
LOC105338481,37.84257951,-2.89737626,0.615518998,9.37E-08,1.35E-05,uncharacterized,uncharacterized protein LOC105338481,genome,1,-1,triploid_heat
LOC117686729,25.3963643,-2.839052311,0.528311399,3.17E-09,7.80E-07,uncharacterized,uncharacterized protein LOC117686729,genome,1,-1,triploid_heat
LOC105338225,10.0807956,-2.740373818,0.714434596,4.92E-06,0.000401422,uncharacterized,uncharacterized protein LOC105338225,genome,1,-1,triploid_heat
LOC117692007,86.5014863,-2.709711037,0.618174681,4.12E-07,4.88E-05,uncharacterized,uncharacterized protein LOC117692007,genome,1,-1,triploid_heat
